threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
3.53,0.7632933,0.7974,0.916526611,0.6544,0.763593932,0.0596
3.54,0.7530017,0.7971,0.918097382,0.6524,0.762773296,0.0582
3.55,0.73927957,0.7963,0.918384637,0.6504,0.761503337,0.0578
3.56,0.7341338,0.796,0.919977299,0.6484,0.760675739,0.0564
3.57,0.7238422,0.7945,0.920353982,0.6448,0.758320593,0.0558
3.58,0.7186964,0.7936,0.921113024,0.6422,0.756775866,0.055
3.59,0.7101201,0.7916,0.921631001,0.6374,0.753606053,0.0542
3.6,0.7084048,0.7907,0.92191582,0.6352,0.752161042,0.0538
3.61,0.7084048,0.7896,0.922403734,0.6324,0.750355956,0.0532
3.62,0.7049743,0.7886,0.923913043,0.629,0.748453118,0.0518
3.63,0.68953687,0.7874,0.92464539,0.6258,0.746421756,0.051
3.64,0.6792453,0.787,0.926575505,0.6234,0.745337159,0.0494
3.65,0.67581475,0.7864,0.927207637,0.6216,0.744252874,0.0488
3.66,0.6689537,0.785,0.928442574,0.6176,0.74177276,0.0476
3.67,0.66380787,0.7841,0.928765469,0.6154,0.740286299,0.0472
3.68,0.66380787,0.7839,0.930021206,0.614,0.739669919,0.0462
3.69,0.65008575,0.7822,0.930182927,0.6102,0.736956522,0.0458
3.7,0.6363636,0.7797,0.929910852,0.605,0.733066764,0.0456
3.71,0.6329331,0.7785,0.930448223,0.602,0.731026108,0.045
3.72,0.6140652,0.7767,0.930326594,0.5982,0.728180158,0.0448
3.73,0.6106346,0.7754,0.930581614,0.5952,0.726030739,0.0444
3.74,0.6106346,0.7725,0.930761935,0.5888,0.721303442,0.0438
3.75,0.60034305,0.769,0.93136626,0.5808,0.715447154,0.0428
3.76,0.58833617,0.7662,0.931862427,0.5744,0.71071517,0.042
3.77,0.5780446,0.7643,0.933420794,0.5692,0.707168592,0.0406
3.78,0.57118356,0.763,0.934280053,0.5658,0.704783259,0.0398
3.79,0.57118356,0.7624,0.936750999,0.5628,0.703148426,0.038
3.8,0.54888505,0.7601,0.938617201,0.5566,0.698807282,0.0364
3.81,0.53173244,0.7572,0.938309475,0.5506,0.693975296,0.0362
3.82,0.5214408,0.7558,0.940426997,0.5462,0.69104251,0.0346
3.83,0.49914238,0.7522,0.94183602,0.5376,0.684491979,0.0332
3.84,0.48885077,0.7507,0.942463819,0.534,0.681731137,0.0326
3.85,0.48885077,0.7491,0.942765731,0.5304,0.678868552,0.0322
3.86,0.4871355,0.7468,0.942611191,0.5256,0.674884438,0.032
3.87,0.4819897,0.7459,0.943382618,0.5232,0.67309919,0.0314
3.88,0.4716981,0.7448,0.945414847,0.5196,0.670624677,0.03
3.89,0.46483704,0.743,0.946035242,0.5154,0.667270844,0.0294
3.9,0.44425386,0.7411,0.947309833,0.5106,0.663547758,0.0284
3.91,0.44425386,0.7404,0.949177877,0.508,0.661803022,0.0272
3.92,0.4373928,0.7386,0.94984917,0.5038,0.658389963,0.0266
3.93,0.43053174,0.7356,0.951687117,0.4964,0.652471083,0.0252
3.94,0.4271012,0.7332,0.951937984,0.4912,0.648021108,0.0248
3.95,0.41680962,0.7301,0.952774498,0.4842,0.642089909,0.024
3.96,0.41509435,0.7296,0.954113924,0.4824,0.640807651,0.0232
3.97,0.40994853,0.7277,0.95412844,0.4784,0.63727188,0.023
3.98,0.40308747,0.7262,0.954947707,0.4748,0.634250601,0.0224
3.99,0.37907377,0.7236,0.955211726,0.4692,0.629291845,0.022
4,0.37564322,0.7216,0.955967078,0.4646,0.625302826,0.0214
